 DD MMM YYYY HH:MM:SS   Latitude  Longitude       PrDM      T090C        FlC      Xmiss        Par      Sal00Sbeox0Mm/Kg
 03 Nov 2019 00:40:26  -21.02934  172.18010     31.418    24.3411     0.0260    88.5233 2.9881e+02    35.2788    208.945
 03 Nov 2019 00:40:27  -21.02934  172.18010     31.788    24.3411     0.0264    88.5154 2.9189e+02    35.2789    208.842
 03 Nov 2019 00:40:28  -21.02934  172.18010     31.885    24.3416     0.0260    88.5065 2.7234e+02    35.2789    208.783
 03 Nov 2019 00:40:29  -21.02934  172.18010     31.902    24.3414     0.0270    88.5272 2.7236e+02    35.2789    208.600
 03 Nov 2019 00:40:30  -21.02934  172.18010     32.010    24.3413     0.0270    88.4898 3.1923e+02    35.2789    208.555
 03 Nov 2019 00:40:31  -21.02934  172.18010     32.284    24.3411     0.0264    88.5115 2.9034e+02    35.2789    208.724
 03 Nov 2019 00:40:32  -21.02934  172.18010     32.752    24.3401     0.0268    88.5105 2.8079e+02    35.2790    208.466
 03 Nov 2019 00:40:33  -21.02934  172.18010     33.359    24.3389     0.0272    88.5164 2.8010e+02    35.2790    208.134
 03 Nov 2019 00:40:34  -21.02934  172.18008     33.971    24.3365     0.0285    88.5134 2.3914e+02    35.2792    208.458
 03 Nov 2019 00:40:35  -21.02934  172.18008     34.466    24.3351     0.0289    88.5154 2.6971e+02    35.2793    208.415
 03 Nov 2019 00:40:36  -21.02934  172.18008     34.816    24.3351     0.0302    88.5213 2.0740e+02    35.2793    208.187
 03 Nov 2019 00:40:37  -21.02934  172.18008     35.000    24.3371     0.0306    88.5144 2.0718e+02    35.2794    208.267
 03 Nov 2019 00:40:38  -21.02934  172.18008     35.013    24.3400     0.0304    88.5174 2.5108e+02    35.2791    208.818
 03 Nov 2019 00:40:39  -21.02934  172.18008     35.013    24.3401     0.0277    88.5302 2.3985e+02    35.2790    208.729
 03 Nov 2019 00:40:40  -21.02934  172.18008     35.237    24.3382     0.0273    88.5105 2.2537e+02    35.2789    208.637
 03 Nov 2019 00:40:41  -21.02932  172.18008     35.805    24.3377     0.0292    88.5075 2.8045e+02    35.2792    208.447
 03 Nov 2019 00:40:42  -21.02932  172.18008     36.608    24.3362     0.0317    88.5085 2.3087e+02    35.2792    208.532
 03 Nov 2019 00:40:43  -21.02932  172.18006     37.320    24.3360     0.0301    88.5046 2.2513e+02    35.2791    208.558
 03 Nov 2019 00:40:44  -21.02932  172.18006     37.697    24.3357     0.0290    88.4386 2.6028e+02    35.2792    208.327
 03 Nov 2019 00:40:45  -21.02932  172.18006     37.842    24.3371     0.0267    88.5095 2.0165e+02    35.2792    208.647
 03 Nov 2019 00:40:46  -21.02932  172.18006     38.041    24.3358     0.0267    88.4780 2.2136e+02    35.2791    208.677
 03 Nov 2019 00:40:47  -21.02932  172.18006     38.362    24.3327     0.0267    88.5075 2.0675e+02    35.2794    208.568
 03 Nov 2019 00:40:48  -21.02932  172.18006     38.631    24.3338     0.0277    88.4977 1.9517e+02    35.2794    207.969
 03 Nov 2019 00:40:49  -21.02932  172.18004     38.759    24.3361     0.0292    88.5095 2.2036e+02    35.2792    208.024
 03 Nov 2019 00:40:50  -21.02932  172.18004     38.924    24.3337     0.0283    88.5056 1.9958e+02    35.2791    208.197
 03 Nov 2019 00:40:51  -21.02932  172.18004     39.312    24.3291     0.0291    88.4957 2.0184e+02    35.2798    208.489
 03 Nov 2019 00:40:52  -21.02932  172.18004     39.873    24.3202     0.0303    88.4927 1.9179e+02    35.2820    208.994
 03 Nov 2019 00:40:53  -21.02932  172.18004     40.350    24.3167     0.0302    88.4799 2.0539e+02    35.2830    209.061
 03 Nov 2019 00:40:54  -21.02932  172.18004     40.624    24.3219     0.0304    88.4937 1.8955e+02    35.2820    208.384
 03 Nov 2019 00:40:55  -21.02932  172.18004     40.799    24.3248     0.0309    88.4987 2.0240e+02    35.2808    208.146
 03 Nov 2019 00:40:56  -21.02932  172.18004     41.112    24.3135     0.0328    88.4799 1.9020e+02    35.2833    208.863
 03 Nov 2019 00:40:57  -21.02932  172.18004     41.720    24.3006     0.0338    88.4780 1.9048e+02    35.2860    209.093
 03 Nov 2019 00:40:58  -21.02932  172.18004     42.543    24.2850     0.0350    88.4760 1.8191e+02    35.2892    209.039
 03 Nov 2019 00:40:59  -21.02932  172.18002     43.121    24.2677     0.0326    88.4809 1.9395e+02    35.2954    208.841
 03 Nov 2019 00:41:00  -21.02932  172.18002     43.246    24.3041     0.0319    88.4770 1.8063e+02    35.2861    208.790
 03 Nov 2019 00:41:01  -21.02932  172.18002     43.207    24.3004     0.0346    88.4839 1.5837e+02    35.2864    208.385
 03 Nov 2019 00:41:02  -21.02932  172.18002     43.219    24.3050     0.0327    88.4868 1.6661e+02    35.2860    208.296
 03 Nov 2019 00:41:03  -21.02932  172.18002     43.244    24.3026     0.0317    88.4927 1.8383e+02    35.2844    208.068
 03 Nov 2019 00:41:04  -21.02932  172.18002     43.309    24.2926     0.0338    88.4878 1.5888e+02    35.2880    206.901
 03 Nov 2019 00:41:05  -21.02930  172.18002     43.630    24.2987     0.0332    88.4612 1.7719e+02    35.2868    208.604
 03 Nov 2019 00:41:06  -21.02930  172.18002     44.377    24.1562     0.0316    88.3874 1.8583e+02    35.2939    211.813
 03 Nov 2019 00:41:07  -21.02930  172.18002     45.406    23.8171     0.0326    88.3973 1.8721e+02    35.3314    214.328
 03 Nov 2019 00:41:08  -21.02930  172.18002     46.298    23.7638     0.0366    88.4475 1.4233e+02    35.3395    213.176
 03 Nov 2019 00:41:09  -21.02932  172.18000     46.721    23.8884     0.0380    88.4504 1.2740e+02    35.3465    213.086
 03 Nov 2019 00:41:10  -21.02932  172.18000     46.679    23.9627     0.0387    88.4367 1.4864e+02    35.3175    210.615
 03 Nov 2019 00:41:11  -21.02932  172.18000     46.330    24.1105     0.0391    88.4386 1.4245e+02    35.3199    208.835
 03 Nov 2019 00:41:12  -21.02930  172.18000     46.032    24.2803     0.0374    88.4701 1.5205e+02    35.2872    208.664
 03 Nov 2019 00:41:13  -21.02930  172.18000     46.248    24.1651     0.0362    88.4504 1.7878e+02    35.2948    210.522
 03 Nov 2019 00:41:14  -21.02930  172.18000     47.091    23.9380     0.0371    88.4553 1.6135e+02    35.3216    212.873
 03 Nov 2019 00:41:15  -21.02930  172.18000     48.240    23.7491     0.0366    88.4888 1.4585e+02    35.3387    213.489
 03 Nov 2019 00:41:16  -21.02930  172.18000     48.931    23.7326     0.0375    88.5095 1.3543e+02    35.3618    212.837
 03 Nov 2019 00:41:17  -21.02930  172.18000     49.047    23.9293     0.0383    88.4908 1.3879e+02    35.3231    211.092
 03 Nov 2019 00:41:18  -21.02930  172.18000     48.943    23.9385     0.0378    88.4809 1.3671e+02    35.3283    211.313
 03 Nov 2019 00:41:19  -21.02930  172.17998     49.005    23.8845     0.0344    88.4868 1.4129e+02    35.3239    211.594
 03 Nov 2019 00:41:20  -21.02930  172.17998     49.381    23.8047     0.0357    88.4947 1.4245e+02    35.3414    213.248
 03 Nov 2019 00:41:21  -21.02930  172.17998     49.930    23.6507     0.0373    88.5046 1.3491e+02    35.3532    214.621
 03 Nov 2019 00:41:22  -21.02930  172.17998     50.319    23.6539     0.0392    88.5154 1.2509e+02    35.3601    213.207
 03 Nov 2019 00:41:23  -21.02930  172.17998     50.471    23.8246     0.0389    88.5135 1.1081e+02    35.3458    212.060
 03 Nov 2019 00:41:24  -21.02930  172.17998     50.550    23.8839     0.0380    88.4898 1.1870e+02    35.3307    211.944
 03 Nov 2019 00:41:25  -21.02930  172.17998     50.708    23.7918     0.0371    88.5243 1.3331e+02    35.3365    212.907
 03 Nov 2019 00:41:26  -21.02930  172.17998     51.016    23.6778     0.0368    88.5233 1.2373e+02    35.3499    213.241
 03 Nov 2019 00:41:27  -21.02930  172.17998     51.579    23.6109     0.0378    88.5174 1.2120e+02    35.3626    213.280
 03 Nov 2019 00:41:28  -21.02930  172.17998     52.434    23.5965     0.0391    88.5026 1.2401e+02    35.3634    213.705
 03 Nov 2019 00:41:29  -21.02930  172.17996     53.275    23.5800     0.0408    88.4898 1.1593e+02    35.3670    214.293
 03 Nov 2019 00:41:30  -21.02930  172.17996     53.428    23.6177     0.0409    88.5095 9.7690e+01    35.3624    214.332
 03 Nov 2019 00:41:31  -21.02930  172.17996     53.145    23.6157     0.0416    88.5125 9.9928e+01    35.3660    213.391
 03 Nov 2019 00:41:32  -21.02930  172.17996     52.733    23.7606     0.0421    88.5066 1.0433e+02    35.3526    212.718
 03 Nov 2019 00:41:33  -21.02930  172.17996     52.264    23.8278     0.0440    88.4967 1.0662e+02    35.3413    212.066
 03 Nov 2019 00:41:34  -21.02930  172.17996     51.804    23.8380     0.0427    88.4977 1.1291e+02    35.3381    211.766
 03 Nov 2019 00:41:35  -21.02930  172.17996     51.812    23.8136     0.0424    88.4977 1.0796e+02    35.3382    211.577
 03 Nov 2019 00:41:36  -21.02930  172.17996     52.477    23.7763     0.0431    88.5085 1.1672e+02    35.3458    212.064
 03 Nov 2019 00:41:37  -21.02930  172.17996     53.201    23.6592     0.0411    88.4918 1.2844e+02    35.3556    212.633
 03 Nov 2019 00:41:38  -21.02930  172.17996     54.021    23.6170     0.0411    88.4888 1.1087e+02    35.3609    213.034
 03 Nov 2019 00:41:39  -21.02930  172.17994     54.857    23.5432     0.0428    88.4967 1.0038e+02    35.3702    213.950
 03 Nov 2019 00:41:40  -21.02930  172.17994     55.586    23.5242     0.0452    88.5115 1.0628e+02    35.3729    214.141
 03 Nov 2019 00:41:41  -21.02930  172.17994     55.907    23.5615     0.0444    88.5134 9.3184e+01    35.3745    214.106
 03 Nov 2019 00:41:42  -21.02932  172.17994     55.812    23.6096     0.0432    88.5046 8.3156e+01    35.3595    213.135
 03 Nov 2019 00:41:43  -21.02932  172.17994     55.568    23.5835     0.0452    88.5046 8.8825e+01    35.3717    212.878
 03 Nov 2019 00:41:44  -21.02930  172.17994     55.464    23.6540     0.0454    88.4967 9.9809e+01    35.3560    212.499
 03 Nov 2019 00:41:45  -21.02930  172.17992     55.627    23.5885     0.0446    88.5125 9.8067e+01    35.3649    212.174
 03 Nov 2019 00:41:46  -21.02930  172.17992     56.082    23.5428     0.0451    88.4908 9.3769e+01    35.3686    212.730
 03 Nov 2019 00:41:47  -21.02930  172.17992     56.741    23.4792     0.0450    88.4918 1.0247e+02    35.3783    213.133
 03 Nov 2019 00:41:48  -21.02930  172.17992     57.442    23.4499     0.0475    88.4671 9.6053e+01    35.3829    212.654
 03 Nov 2019 00:41:49  -21.02930  172.17992     58.075    23.4312     0.0511    88.4849 8.3860e+01    35.3839    212.517
 03 Nov 2019 00:41:50  -21.02930  172.17992     58.661    23.3899     0.0496    88.4799 8.7061e+01    35.3863    213.303
 03 Nov 2019 00:41:51  -21.02930  172.17992     59.218    23.3228     0.0492    88.5262 9.0463e+01    35.3984    213.451
 03 Nov 2019 00:41:52  -21.02930  172.17992     59.740    23.3103     0.0491    88.5351 8.1134e+01    35.4002    213.550
 03 Nov 2019 00:41:53  -21.02930  172.17992     60.192    23.3036     0.0507    88.5744 8.0997e+01    35.4011    214.227
 03 Nov 2019 00:41:54  -21.02930  172.17990     60.490    23.3003     0.0534    88.5803 8.1311e+01    35.4048    213.898
 03 Nov 2019 00:41:55  -21.02930  172.17990     60.530    23.4181     0.0528    88.5587 7.5919e+01    35.3924    213.862
 03 Nov 2019 00:41:56  -21.02930  172.17990     60.287    23.4296     0.0521    88.5518 7.5945e+01    35.3825    212.837
 03 Nov 2019 00:41:57  -21.02930  172.17990     59.984    23.4535     0.0491    88.5380 7.8053e+01    35.3876    212.452
 03 Nov 2019 00:41:58  -21.02930  172.17990     59.976    23.3980     0.0460    88.5400 8.7239e+01    35.3853    212.700
 03 Nov 2019 00:41:59  -21.02930  172.17990     60.510    23.3205     0.0459    88.5518 8.3140e+01    35.3996    212.680
 03 Nov 2019 00:42:00  -21.02930  172.17990     61.468    23.2894     0.0472    88.5823 7.5947e+01    35.4011    213.265
 03 Nov 2019 00:42:01  -21.02930  172.17988     62.474    23.2602     0.0469    88.5971 7.5446e+01    35.4049    213.698
 03 Nov 2019 00:42:02  -21.02930  172.17988     63.294    23.2431     0.0477    88.6079 7.5594e+01    35.4072    213.925
 03 Nov 2019 00:42:03  -21.02930  172.17988     63.979    23.2321     0.0506    88.6187 6.9101e+01    35.4084    214.105
 03 Nov 2019 00:42:04  -21.02930  172.17988     64.455    23.2199     0.0516    88.6355 6.5354e+01    35.4125    213.693
 03 Nov 2019 00:42:05  -21.02930  172.17988     64.554    23.2760     0.0505    88.5892 6.6032e+01    35.4070    213.809
 03 Nov 2019 00:42:06  -21.02930  172.17988     64.331    23.2779     0.0479    88.5853 6.4811e+01    35.4046    213.522
 03 Nov 2019 00:42:07  -21.02930  172.17986     64.094    23.3201     0.0481    88.5380 6.6758e+01    35.4012    213.266
 03 Nov 2019 00:42:08  -21.02930  172.17986     64.072    23.2811     0.0492    88.5567 6.9175e+01    35.4009    212.788
 03 Nov 2019 00:42:09  -21.02930  172.17986     64.357    23.2752     0.0496    88.5764 7.5175e+01    35.4047    212.567
 03 Nov 2019 00:42:10  -21.02930  172.17986     64.914    23.2362     0.0503    88.6128 7.3666e+01    35.4076    212.816
 03 Nov 2019 00:42:11  -21.02930  172.17986     65.704    23.1857     0.0499    88.6178 7.0549e+01    35.4122    213.696
 03 Nov 2019 00:42:12  -21.02930  172.17984     66.621    23.1481     0.0523    88.6178 6.3998e+01    35.4174    214.096
 03 Nov 2019 00:42:13  -21.02930  172.17984     67.349    23.1305     0.0534    88.6128 5.8483e+01    35.4194    213.491
 03 Nov 2019 00:42:14  -21.02930  172.17984     67.596    23.1722     0.0529    88.6059 5.8083e+01    35.4175    213.227
 03 Nov 2019 00:42:15  -21.02930  172.17984     67.519    23.1657     0.0543    88.6118 6.0632e+01    35.4160    213.169
 03 Nov 2019 00:42:16  -21.02930  172.17984     67.525    23.1680     0.0553    88.6079 6.2237e+01    35.4158    213.123
 03 Nov 2019 00:42:17  -21.02930  172.17984     67.860    23.1564     0.0565    88.6207 6.0198e+01    35.4168    212.850
 03 Nov 2019 00:42:18  -21.02930  172.17982     68.424    23.1396     0.0566    88.6059 6.0915e+01    35.4160    212.414
 03 Nov 2019 00:42:19  -21.02930  172.17982     68.954    23.0998     0.0548    88.6079 5.9436e+01    35.4246    213.024
 03 Nov 2019 00:42:20  -21.02930  172.17982     69.281    23.0966     0.0526    88.6660 5.6433e+01    35.4266    212.724
 03 Nov 2019 00:42:21  -21.02930  172.17982     69.464    23.1213     0.0526    88.6561 5.8101e+01    35.4247    212.179
 03 Nov 2019 00:42:22  -21.02930  172.17982     69.762    23.1032     0.0537    88.6679 6.0716e+01    35.4233    211.967
 03 Nov 2019 00:42:23  -21.02930  172.17980     70.389    23.0902     0.0556    88.6660 6.0680e+01    35.4289    211.865
 03 Nov 2019 00:42:24  -21.02930  172.17980     71.250    23.0891     0.0554    88.6817 5.7242e+01    35.4301    212.007
 03 Nov 2019 00:42:25  -21.02930  172.17980     71.912    23.0881     0.0573    88.6817 5.1731e+01    35.4315    212.397
 03 Nov 2019 00:42:26  -21.02930  172.17980     72.097    23.0926     0.0592    88.6689 5.1084e+01    35.4293    212.531
 03 Nov 2019 00:42:27  -21.02930  172.17980     71.940    23.0906     0.0582    88.6670 5.1957e+01    35.4298    212.539
 03 Nov 2019 00:42:28  -21.02930  172.17978     71.724    23.1066     0.0565    88.6581 5.3872e+01    35.4290    211.843
 03 Nov 2019 00:42:29  -21.02930  172.17978     71.728    23.1161     0.0550    88.6443 5.3701e+01    35.4232    211.769
 03 Nov 2019 00:42:30  -21.02930  172.17978     72.149    23.0975     0.0550    88.6443 5.5170e+01    35.4287    210.641
 03 Nov 2019 00:42:31  -21.02930  172.17978     72.927    23.0868     0.0560    88.6827 5.6950e+01    35.4307    209.927
 03 Nov 2019 00:42:32  -21.02928  172.17978     73.773    23.0814     0.0549    88.7043 5.4283e+01    35.4414    210.067
 03 Nov 2019 00:42:33  -21.02928  172.17978     74.493    23.0847     0.0554    88.7388 4.9411e+01    35.4434    209.748
 03 Nov 2019 00:42:34  -21.02928  172.17976     75.164    23.0851     0.0563    88.7210 4.9325e+01    35.4438    209.814
 03 Nov 2019 00:42:35  -21.02930  172.17976     75.797    23.0853     0.0559    88.7338 4.8724e+01    35.4441    210.861
 03 Nov 2019 00:42:36  -21.02930  172.17976     76.202    23.0855     0.0569    88.7171 4.6637e+01    35.4439    210.587
 03 Nov 2019 00:42:37  -21.02930  172.17976     76.196    23.0925     0.0562    88.7171 4.6108e+01    35.4365    210.452
 03 Nov 2019 00:42:38  -21.02928  172.17974     75.954    23.0889     0.0545    88.7112 4.6868e+01    35.4391    210.555
 03 Nov 2019 00:42:39  -21.02928  172.17974     75.895    23.0894     0.0571    88.7102 4.8792e+01    35.4398    210.855
 03 Nov 2019 00:42:40  -21.02928  172.17974     76.262    23.0874     0.0575    88.7250 4.9366e+01    35.4420    210.333
 03 Nov 2019 00:42:41  -21.02928  172.17974     76.876    23.0875     0.0562    88.7348 4.7051e+01    35.4420    209.816
 03 Nov 2019 00:42:42  -21.02928  172.17974     77.358    23.0824     0.0547    88.7151 4.5066e+01    35.4433    210.992
 03 Nov 2019 00:42:43  -21.02928  172.17974     77.735    23.0735     0.0565    88.7378 4.5534e+01    35.4399    211.624
 03 Nov 2019 00:42:44  -21.02928  172.17972     78.217    23.0610     0.0568    88.7092 4.5373e+01    35.4376    211.960
 03 Nov 2019 00:42:45  -21.02928  172.17972     78.804    23.0489     0.0559    88.7063 4.5850e+01    35.4340    212.555
 03 Nov 2019 00:42:46  -21.02928  172.17972     79.339    23.0359     0.0568    88.7269 4.4921e+01    35.4306    213.112
 03 Nov 2019 00:42:47  -21.02928  172.17972     79.841    23.0161     0.0589    88.6522 4.2543e+01    35.4238    213.042
 03 Nov 2019 00:42:48  -21.02928  172.17972     80.446    22.9984     0.0587    88.6522 4.1734e+01    35.4253    213.057
 03 Nov 2019 00:42:49  -21.02928  172.17970     81.047    22.9903     0.0608    88.7161 4.1838e+01    35.4308    213.088
 03 Nov 2019 00:42:50  -21.02928  172.17970     81.285    22.9997     0.0604    88.7201 4.0074e+01    35.4311    212.677
 03 Nov 2019 00:42:51  -21.02928  172.17970     81.102    23.0214     0.0604    88.7220 3.8671e+01    35.4299    212.026
 03 Nov 2019 00:42:52  -21.02928  172.17970     80.786    23.0400     0.0592    88.7142 3.9800e+01    35.4326    211.818
