pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
9.547,13H 40M 46.4789999999994S,13.635,4.496445,2.9145,0.5917,1.5861315,13.616617,13.6336,38.2007,28.7419,4.586,199.088,0,49246.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
9.788,13H 40M 47.4789999999994S,13.6345,4.496398,2.9136,0.6074,1.5860806,13.616617,13.6331,38.2006,28.742,4.5847,199.03,0,49247.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
9.397,13H 40M 48.4789999999994S,13.6351,4.496419,2.9137,0.6187,1.5858771,13.615249,13.6337,38.2004,28.7417,4.5863,199.103,0,49248.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
8.666,13H 40M 49.4789999999994S,13.6353,4.496421,2.9136,0.6086,1.5864876,13.615249,13.634,38.2006,28.7418,4.584,199.002,0,49249.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
8.424,13H 40M 50.4789999999994S,13.6354,4.496424,2.9129,0.5947,1.5859789,13.615249,13.6342,38.2006,28.7418,4.5825,198.937,0,49250.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
8.551,13H 40M 51.4789999999994S,13.6353,4.496419,2.9127,0.5863,1.5862332,13.615933,13.6341,38.2005,28.7417,4.5849,199.042,0,49251.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
7.815,13H 40M 52.4789999999994S,13.6357,4.496419,2.9139,0.5886,1.5856736,13.615933,13.6345,38.2005,28.7416,4.588,199.175,0,49252.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
7.103,13H 40M 53.4789999999994S,13.6363,4.496474,2.9141,0.5754,1.5858771,13.615933,13.6353,38.2007,28.7416,4.5853,199.06,0,49253.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
7.222,13H 40M 54.4789999999994S,13.6359,4.496424,2.914,0.59,1.5861315,13.615933,13.6348,38.2006,28.7416,4.5826,198.941,0,49254.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
7.018,13H 40M 55.4789999999994S,13.6362,4.496451,2.9127,0.6027,1.585928,13.615249,13.6352,38.2007,28.7416,4.5809,198.869,0,49255.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.286,13H 40M 56.4789999999994S,13.6379,4.496605,2.9129,0.5924,1.5890314,13.616617,13.6369,38.2008,28.7413,4.5857,199.075,0,49256.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.214,13H 40M 57.4789999999994S,13.6376,4.496589,2.9146,0.5741,1.5859789,13.616617,13.6367,38.2009,28.7415,4.5878,199.166,0,49257.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.605,13H 40M 58.4789999999994S,13.6383,4.496678,2.9142,0.5663,1.588777,13.617985,13.6373,38.2009,28.7413,4.5844,199.02,0,49258.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.372,13H 40M 59.4789999999994S,13.6388,4.496736,2.9142,0.5597,1.5980871,13.626875,13.6379,38.201,28.7413,4.584,199,0,49259.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.283,13H 41M 0.47899999999936S,13.6395,4.496825,2.9141,0.547,1.5859789,13.622088,13.6386,38.2013,28.7414,4.5878,199.165,0,49260.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.748,13H 41M 1.47899999999936S,13.644,4.497332,2.9157,0.5531,1.5858771,13.620036,13.643,38.2014,28.7405,4.5901,199.267,0,49261.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.691,13H 41M 2.47899999999936S,13.6429,4.497207,2.9157,0.5397,1.5857754,13.622772,13.6419,38.2013,28.7407,4.5867000000000004,199.122,0,49262.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.984,13H 41M 3.47899999999936S,13.6449,4.497412,2.9151,0.5545,1.5860806,13.628243,13.644,38.2016,28.7404,4.5848,199.035,0,49263.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.012,13H 41M 4.47899999999936S,13.6438,4.497288,2.9153,0.5663,1.5862332,13.624823,13.6429,38.2015,28.7406,4.5886,199.2,0,49264.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.706,13H 41M 5.47899999999936S,13.6442,4.497362,2.9163,0.5629,1.5860297,13.620036,13.6433,38.2014,28.7405,4.5906,199.287,0,49265.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.632,13H 41M 6.47899999999936S,13.6443,4.497355,2.9161,0.5544,1.585928,13.625507,13.6433,38.2013,28.7404,4.5859,199.087,0,49266.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.275,13H 41M 7.47899999999936S,13.6462,4.497572,2.9148,0.5403,1.5860297,13.625507,13.6453,38.2016,28.7402,4.5822,198.924,0,49267.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.616,13H 41M 8.47899999999936S,13.6452,4.497459,2.9143,0.5446,1.5859789,13.624823,13.6442,38.2015,28.7403,4.5866,199.114,0,49268.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
6.53,13H 41M 9.47899999999936S,13.6451,4.497443,2.9158,0.5507,1.5949329,13.630978,13.6442,38.2014,28.7402,4.5887,199.207,0,49269.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.83,13H 41M 10.4789999999994S,13.646,4.49752,2.9149,0.5569,1.5885735,13.627559,13.6452,38.2015,28.7401,4.5838,198.993,0,49270.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.666,13H 41M 11.4789999999994S,13.6459,4.497491,2.9151,0.5408,1.5858771,13.628927,13.6451,38.2015,28.7401,4.5877,199.161,0,49271.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.807,13H 41M 12.4789999999994S,13.6455,4.497457,2.9164,0.5478,1.5861824,13.627559,13.6447,38.2014,28.7402,4.5925,199.371,0,49272.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.41,13H 41M 13.4789999999994S,13.6463,4.49754,2.9174,0.5417,1.5861315,13.62961,13.6455,38.2016,28.7401,4.5894,199.234,0,49273.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.417,13H 41M 14.4789999999994S,13.6467,4.497585,2.9157,0.5297,1.5856736,13.628243,13.6459,38.2017,28.7401,4.5814,198.891,0,49274.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.671,13H 41M 15.4789999999994S,13.6461,4.497519,2.9145,0.5331,1.5857754,13.628927,13.6453,38.2015,28.7401,4.5837,198.987,0,49275.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.705,13H 41M 16.4789999999994S,13.6465,4.497564,2.915,0.5426,1.5858771,13.628243,13.6457,38.2015,28.74,4.5863,199.1,0,49276.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.691,13H 41M 17.4789999999994S,13.648,4.497723,2.9148,0.5427,1.5859789,13.630294,13.6472,38.2016,28.7398,4.5834,198.976,0,49277.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.62,13H 41M 18.4789999999994S,13.6474,4.497657,2.9147,0.5558,1.5860806,13.630978,13.6466,38.2015,28.7398,4.5847,199.033,0,49278.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.588,13H 41M 19.4789999999994S,13.6484,4.497786,2.9143,0.5424,1.5856736,13.632346,13.6476,38.2018,28.7399,4.5843,199.017,0,49279.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.264,13H 41M 20.4789999999994S,13.6511,4.498117,2.915,0.5397,1.5856227,13.63303,13.6503,38.2024,28.7397,4.5846,199.029,0,49280.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.29,13H 41M 21.4789999999994S,13.6517,4.498134,2.9147,0.5248,1.5856227,13.63303,13.6509,38.2019,28.7392,4.5833,198.972,0,49281.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.79,13H 41M 22.4789999999994S,13.6503,4.498005,2.9142,0.5312,1.5856227,13.63303,13.6495,38.2019,28.7395,4.583,198.961,0,49282.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.753,13H 41M 23.4789999999994S,13.6507,4.498049,2.9145,0.539,1.5857754,13.63303,13.6498,38.202,28.7395,4.5849,199.041,0,49283.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.602,13H 41M 24.4789999999994S,13.65,4.497948,2.915,0.5569,1.585521,13.631662,13.6492,38.2018,28.7395,4.5856,199.072,0,49284.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.715,13H 41M 25.4789999999994S,13.6512,4.498108,2.9149,0.5413,1.5853175,13.63303,13.6504,38.202,28.7394,4.5849,199.042,0,49285.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.697,13H 41M 26.4789999999994S,13.6521,4.498197,2.9151,0.5421,1.5858262,13.633713,13.6513,38.2019,28.7391,4.5854,199.062,0,49286.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.647,13H 41M 27.4789999999994S,13.6535,4.498366,2.9149,0.5489,1.5850631,13.63303,13.6527,38.2022,28.739,4.5866,199.116,0,49287.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.459,13H 41M 28.4789999999994S,13.6538,4.498378,2.9168,0.5487,1.585521,13.634397,13.653,38.2021,28.7389,4.5922,199.357,0,49288.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.248,13H 41M 29.4789999999994S,13.6543,4.498438,2.9168,0.5556,1.585521,13.637816,13.6535,38.2022,28.7389,4.5868,199.124,0,49289.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.55,13H 41M 30.4789999999994S,13.6532,4.498332,2.9167,0.5432,1.5855719,13.635081,13.6524,38.2022,28.7391,4.5884,199.193,0,49290.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.855,13H 41M 31.4789999999994S,13.6532,4.498362,2.9169,0.5377,1.5857754,13.634397,13.6524,38.2023,28.7392,4.5912,199.314,0,49291.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.886,13H 41M 32.4789999999994S,13.6534,4.49836,2.9177,0.5321,1.585521,13.636449,13.6525,38.2021,28.739,4.5889,199.213,0,49292.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.516,13H 41M 33.4789999999994S,13.6545,4.498452,2.9163,0.5262,1.5856227,13.634397,13.6537,38.2021,28.7387,4.5866,199.117,0,49293.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.536,13H 41M 34.4789999999994S,13.6522,4.498194,2.9175,0.5296,1.5854192,13.635765,13.6514,38.2019,28.7391,4.5936,199.417,0,49294.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.702,13H 41M 35.4789999999994S,13.6504,4.498013,2.9181,0.5349,1.5853175,13.634397,13.6496,38.202,28.7395,4.5921,199.355,0,49295.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.506,13H 41M 36.4789999999994S,13.6518,4.498169,2.9181,0.5348,1.5852666,13.632346,13.651,38.2021,28.7394,4.5906,199.29,0,49296.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.446,13H 41M 37.4789999999994S,13.6527,4.49824,2.918,0.538,1.5854192,13.635765,13.6519,38.2019,28.739,4.5911,199.31,0,49297.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.647,13H 41M 38.4789999999994S,13.6503,4.498008,2.918,0.5347,1.5853175,13.635765,13.6495,38.202,28.7396,4.5875,199.154,0,49298.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.608,13H 41M 39.4789999999994S,13.6514,4.498118,2.9156,0.5359,1.5858262,13.635765,13.6506,38.202,28.7393,4.5813,198.884,0,49299.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.681,13H 41M 40.4789999999994S,13.6509,4.498054,2.9152,0.5302,1.5857754,13.634397,13.6501,38.2018,28.7393,4.583,198.96,0,49300.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.796,13H 41M 41.4789999999994S,13.6508,4.49806,2.9135,0.5475,1.5854701,13.63303,13.65,38.2019,28.7394,4.5784,198.759,0,49301.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.585,13H 41M 42.4789999999994S,13.6522,4.498209,2.9138,0.5523,1.5856227,13.633713,13.6514,38.2021,28.7393,4.5851,199.049,0,49302.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.558,13H 41M 43.4789999999994S,13.6524,4.498231,2.9146,0.5487,1.5857245,13.633713,13.6516,38.2021,28.7392,4.5852,199.054,0,49303.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.437,13H 41M 44.4789999999994S,13.6532,4.498314,2.9152,0.5466,1.585521,13.632346,13.6524,38.2021,28.739,4.588,199.174,0,49304.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.53,13H 41M 45.4789999999994S,13.6513,4.498093,2.9161,0.553,1.5858771,13.63303,13.6505,38.2019,28.7393,4.5876,199.161,0,49305.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.813,13H 41M 46.4789999999994S,13.6497,4.497947,2.9157,0.5618,1.585521,13.631662,13.6488,38.202,28.7397,4.5854,199.063,0,49306.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.449,13H 41M 47.4789999999994S,13.6542,4.498434,2.9154,0.5523,1.5854701,13.632346,13.6534,38.2023,28.739,4.5867000000000004,199.119,0,49307.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.527,13H 41M 48.4789999999994S,13.6533,4.498323,2.9164,0.5557,1.5854701,13.633713,13.6525,38.202,28.7389,4.5878,199.169,0,49308.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.857,13H 41M 49.4789999999994S,13.6514,4.498155,2.916,0.5531,1.585521,13.632346,13.6505,38.2022,28.7395,4.5865,199.113,0,49309.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.526,13H 41M 50.4789999999994S,13.6541,4.498405,2.916,0.553,1.585521,13.631662,13.6533,38.2021,28.7388,4.5862,199.099,0,49310.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.61,13H 41M 51.4789999999994S,13.653,4.498293,2.9158,0.5357,1.5858262,13.634397,13.6522,38.202,28.739,4.5878,199.166,0,49311.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.684,13H 41M 52.4789999999994S,13.6529,4.498296,2.9167,0.5327,1.5856736,13.633713,13.6521,38.2021,28.7392,4.591,199.305,0,49312.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.426,13H 41M 53.4789999999994S,13.654,4.498402,2.9174,0.5305,1.585521,13.636449,13.6532,38.2021,28.7388,4.5881,199.179,0,49313.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
5.429,13H 41M 54.4789999999994S,13.6555,4.498569,2.9162,0.5315,1.5853175,13.637132,13.6547,38.2022,28.7387,4.5868,199.124,0,49314.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
